practice,count_trial_sequence,datetime,correct,display_size,distractor,response_time,isRandom,PARTICIPANT,RT,BLOCK
yes,336,11/30/17 15:38,1,9,absent,1159.845633,blocked,3096,1159.845633,4p
yes,337,11/30/17 15:38,0,9,absent,443.0379054,blocked,3096,443.0379054,4p
yes,338,11/30/17 15:38,1,9,absent,455.4486717,blocked,3096,455.4486717,4p
yes,339,11/30/17 15:38,1,9,absent,538.3847834,blocked,3096,538.3847834,4p
yes,340,11/30/17 15:38,1,9,absent,390.865739,blocked,3096,390.865739,4p
yes,341,11/30/17 15:38,0,9,absent,392.0562062,blocked,3096,392.0562062,4p
yes,342,11/30/17 15:38,1,9,absent,545.7524034,blocked,3096,545.7524034,4p
yes,343,11/30/17 15:38,1,9,absent,374.9721973,blocked,3096,374.9721973,4p
yes,344,11/30/17 15:38,1,9,absent,453.4687799,blocked,3096,453.4687799,4p
yes,345,11/30/17 15:38,1,9,absent,653.4015745,blocked,3096,653.4015745,4p
yes,346,11/30/17 15:38,1,9,absent,422.5953349,blocked,3096,422.5953349,4p
yes,347,11/30/17 15:38,1,9,absent,581.4937951,blocked,3096,581.4937951,4p
no,348,11/30/17 15:38,1,9,absent,1057.566396,blocked,3096,1057.566396,4
no,349,11/30/17 15:38,1,9,absent,541.2396463,blocked,3096,541.2396463,4
no,350,11/30/17 15:38,1,9,absent,522.0963584,blocked,3096,522.0963584,4
no,351,11/30/17 15:38,1,9,absent,385.4992263,blocked,3096,385.4992263,4
no,352,11/30/17 15:38,1,9,absent,521.6217456,blocked,3096,521.6217456,4
no,353,11/30/17 15:38,1,9,absent,935.0868572,blocked,3096,935.0868572,4
no,354,11/30/17 15:38,1,9,absent,454.5730161,blocked,3096,454.5730161,4
no,355,11/30/17 15:38,1,9,absent,409.6541794,blocked,3096,409.6541794,4
no,356,11/30/17 15:38,1,9,absent,503.3715647,blocked,3096,503.3715647,4
no,357,11/30/17 15:38,1,9,absent,462.915868,blocked,3096,462.915868,4
no,358,11/30/17 15:38,1,9,absent,555.0656964,blocked,3096,555.0656964,4
no,359,11/30/17 15:38,1,9,absent,412.9675723,blocked,3096,412.9675723,4
no,360,11/30/17 15:38,1,9,absent,458.9187861,blocked,3096,458.9187861,4
no,361,11/30/17 15:38,1,9,absent,508.403761,blocked,3096,508.403761,4
no,362,11/30/17 15:38,1,9,absent,465.9113696,blocked,3096,465.9113696,4
no,363,11/30/17 15:38,1,9,absent,442.5509738,blocked,3096,442.5509738,4
no,364,11/30/17 15:38,1,9,absent,464.7219289,blocked,3096,464.7219289,4
no,365,11/30/17 15:38,1,9,absent,391.1860256,blocked,3096,391.1860256,4
no,366,11/30/17 15:38,1,9,absent,360.0384891,blocked,3096,360.0384891,4
no,367,11/30/17 15:38,1,9,absent,389.6448171,blocked,3096,389.6448171,4
no,368,11/30/17 15:38,1,9,absent,468.5944548,blocked,3096,468.5944548,4
no,369,11/30/17 15:38,1,9,absent,457.8080484,blocked,3096,457.8080484,4
no,370,11/30/17 15:38,1,9,absent,473.8976629,blocked,3096,473.8976629,4
no,371,11/30/17 15:38,1,9,absent,645.3177579,blocked,3096,645.3177579,4
no,372,11/30/17 15:38,1,9,absent,491.3265959,blocked,3096,491.3265959,4
no,373,11/30/17 15:38,1,9,absent,471.0705171,blocked,3096,471.0705171,4
no,374,11/30/17 15:38,1,9,absent,428.9155217,blocked,3096,428.9155217,4
no,375,11/30/17 15:38,1,9,absent,427.7801465,blocked,3096,427.7801465,4
no,376,11/30/17 15:38,1,9,absent,388.6689009,blocked,3096,388.6689009,4
no,377,11/30/17 15:38,1,9,absent,465.9370336,blocked,3096,465.9370336,4
no,378,11/30/17 15:38,1,9,absent,424.5002878,blocked,3096,424.5002878,4
no,379,11/30/17 15:38,1,9,absent,522.2171503,blocked,3096,522.2171503,4
no,380,11/30/17 15:38,1,9,absent,412.173015,blocked,3096,412.173015,4
no,381,11/30/17 15:38,0,9,absent,427.1245169,blocked,3096,427.1245169,4
no,382,11/30/17 15:38,1,9,absent,576.7675136,blocked,3096,576.7675136,4
no,383,11/30/17 15:38,1,9,absent,448.5789332,blocked,3096,448.5789332,4
no,384,11/30/17 15:38,1,9,absent,427.6945998,blocked,3096,427.6945998,4
no,385,11/30/17 15:38,1,9,absent,497.1554027,blocked,3096,497.1554027,4
no,386,11/30/17 15:38,1,9,absent,545.4232198,blocked,3096,545.4232198,4
no,387,11/30/17 15:38,1,9,absent,435.1145743,blocked,3096,435.1145743,4
no,388,11/30/17 15:38,1,9,absent,602.9399989,blocked,3096,602.9399989,4
no,389,11/30/17 15:38,1,9,absent,496.0077088,blocked,3096,496.0077088,4
no,390,11/30/17 15:38,1,9,absent,472.837911,blocked,3096,472.837911,4
no,391,11/30/17 15:38,1,9,absent,678.5995123,blocked,3096,678.5995123,4
no,392,11/30/17 15:38,1,9,absent,506.6538187,blocked,3096,506.6538187,4
no,393,11/30/17 15:38,1,9,absent,552.24471,blocked,3096,552.24471,4
no,394,11/30/17 15:38,0,9,absent,449.130538,blocked,3096,449.130538,4
no,395,11/30/17 15:38,1,9,absent,423.9996688,blocked,3096,423.9996688,4
no,396,11/30/17 15:38,1,9,absent,482.3154536,blocked,3096,482.3154536,4
no,397,11/30/17 15:38,1,9,absent,540.7448444,blocked,3096,540.7448444,4
no,398,11/30/17 15:38,1,9,absent,379.7214053,blocked,3096,379.7214053,4
no,399,11/30/17 15:38,1,9,absent,658.1956089,blocked,3096,658.1956089,4
no,400,11/30/17 15:38,1,9,absent,530.4108087,blocked,3096,530.4108087,4
no,401,11/30/17 15:38,1,9,absent,490.9727749,blocked,3096,490.9727749,4
no,402,11/30/17 15:38,1,9,absent,570.1958197,blocked,3096,570.1958197,4
no,403,11/30/17 15:38,1,9,absent,448.838995,blocked,3096,448.838995,4
no,404,11/30/17 15:38,1,9,absent,427.0023563,blocked,3096,427.0023563,4
no,405,11/30/17 15:38,1,9,absent,540.3444861,blocked,3096,540.3444861,4
no,406,11/30/17 15:38,1,9,absent,529.8020587,blocked,3096,529.8020587,4
no,407,11/30/17 15:38,1,9,absent,523.3542364,blocked,3096,523.3542364,4
no,408,11/30/17 15:38,1,9,absent,492.8804653,blocked,3096,492.8804653,4
no,409,11/30/17 15:38,1,9,absent,517.9812222,blocked,3096,517.9812222,4
no,410,11/30/17 15:38,1,9,absent,519.0769037,blocked,3096,519.0769037,4
no,411,11/30/17 15:38,1,9,absent,446.5566103,blocked,3096,446.5566103,4
no,412,11/30/17 15:38,1,9,absent,394.6414261,blocked,3096,394.6414261,4
no,413,11/30/17 15:38,1,9,absent,437.7134817,blocked,3096,437.7134817,4
no,414,11/30/17 15:38,1,9,absent,547.2309917,blocked,3096,547.2309917,4
no,415,11/30/17 15:38,1,9,absent,501.9117966,blocked,3096,501.9117966,4
no,416,11/30/17 15:38,1,9,absent,433.8389026,blocked,3096,433.8389026,4
no,417,11/30/17 15:38,1,9,absent,502.7744491,blocked,3096,502.7744491,4
no,418,11/30/17 15:38,1,9,absent,557.0055523,blocked,3096,557.0055523,4
no,419,11/30/17 15:38,1,9,absent,353.7771585,blocked,3096,353.7771585,4
no,420,11/30/17 15:38,0,9,absent,386.6797701,blocked,3096,386.6797701,4
no,421,11/30/17 15:38,1,9,absent,471.2398995,blocked,3096,471.2398995,4
no,422,11/30/17 15:38,1,9,absent,527.38759,blocked,3096,527.38759,4
no,423,11/30/17 15:38,1,9,absent,451.1655218,blocked,3096,451.1655218,4
no,424,11/30/17 15:38,1,9,absent,585.9264805,blocked,3096,585.9264805,4
no,425,11/30/17 15:38,1,9,absent,450.8804804,blocked,3096,450.8804804,4
no,426,11/30/17 15:38,0,9,absent,384.7296486,blocked,3096,384.7296486,4
no,427,11/30/17 15:38,1,9,absent,484.8452393,blocked,3096,484.8452393,4
no,428,11/30/17 15:38,1,9,absent,458.4575186,blocked,3096,458.4575186,4
no,429,11/30/17 15:38,0,9,absent,336.4005801,blocked,3096,336.4005801,4
no,430,11/30/17 15:38,1,9,absent,541.0487062,blocked,3096,541.0487062,4
no,431,11/30/17 15:38,1,9,absent,523.2084649,blocked,3096,523.2084649,4
no,432,11/30/17 15:38,1,9,absent,435.0971228,blocked,3096,435.0971228,4
no,433,11/30/17 15:38,1,9,absent,529.1922822,blocked,3096,529.1922822,4
no,434,11/30/17 15:38,1,9,absent,551.2208876,blocked,3096,551.2208876,4
no,435,11/30/17 15:38,1,9,absent,439.4904568,blocked,3096,439.4904568,4
no,436,11/30/17 15:38,1,9,absent,702.5248581,blocked,3096,702.5248581,4
no,437,11/30/17 15:38,0,9,absent,421.5824625,blocked,3096,421.5824625,4
no,438,11/30/17 15:38,1,9,absent,569.0255415,blocked,3096,569.0255415,4
no,439,11/30/17 15:38,1,9,absent,568.1950546,blocked,3096,568.1950546,4
no,440,11/30/17 15:38,1,9,absent,509.7567669,blocked,3096,509.7567669,4
no,441,11/30/17 15:38,1,9,absent,488.4166409,blocked,3096,488.4166409,4
no,442,11/30/17 15:38,1,9,absent,438.2784318,blocked,3096,438.2784318,4
no,443,11/30/17 15:38,1,9,absent,482.3592535,blocked,3096,482.3592535,4
no,444,11/30/17 15:38,1,9,absent,387.4770649,blocked,3096,387.4770649,4
no,445,11/30/17 15:38,1,9,absent,364.2487532,blocked,3096,364.2487532,4
no,446,11/30/17 15:38,0,9,absent,312.1155961,blocked,3096,312.1155961,4
no,447,11/30/17 15:38,1,9,absent,452.0192774,blocked,3096,452.0192774,4
yes,0,10/12/17 14:15,0,5,present,2000.039009,blocked,3000,2000.039009,1p
yes,1,10/12/17 14:15,0,5,present,2000.064673,blocked,3000,2000.064673,1p
yes,2,10/12/17 14:15,0,5,present,2000.077676,blocked,3000,2000.077676,1p
yes,3,10/12/17 14:15,1,5,present,1399.126466,blocked,3000,1399.126466,1p
yes,4,10/12/17 14:15,1,5,present,879.0380587,blocked,3000,879.0380587,1p
yes,5,10/12/17 14:15,1,5,present,902.9076281,blocked,3000,902.9076281,1p
yes,6,10/12/17 14:15,1,5,present,710.8242523,blocked,3000,710.8242523,1p
yes,7,10/12/17 14:15,1,5,present,766.5876672,blocked,3000,766.5876672,1p
yes,8,10/12/17 14:15,1,5,present,831.5103912,blocked,3000,831.5103912,1p
yes,9,10/12/17 14:15,1,5,present,839.1873479,blocked,3000,839.1873479,1p
yes,10,10/12/17 14:15,1,5,present,655.269229,blocked,3000,655.269229,1p
yes,11,10/12/17 14:15,1,5,present,608.0697185,blocked,3000,608.0697185,1p
no,12,10/12/17 14:15,1,5,present,595.5323431,blocked,3000,595.5323431,1
no,13,10/12/17 14:15,1,5,present,461.3250424,blocked,3000,461.3250424,1
no,14,10/12/17 14:15,1,5,present,503.2025245,blocked,3000,503.2025245,1
no,15,10/12/17 14:15,0,5,present,607.064032,blocked,3000,607.064032,1
no,16,10/12/17 14:15,1,5,present,447.8227008,blocked,3000,447.8227008,1
no,17,10/12/17 14:15,1,5,present,530.8186952,blocked,3000,530.8186952,1
no,18,10/12/17 14:15,1,5,present,391.643187,blocked,3000,391.643187,1
no,19,10/12/17 14:15,1,5,present,495.2860372,blocked,3000,495.2860372,1
no,20,10/12/17 14:15,1,5,present,487.4304591,blocked,3000,487.4304591,1
no,21,10/12/17 14:15,1,5,present,447.1475666,blocked,3000,447.1475666,1
no,22,10/12/17 14:15,1,5,present,448.0437533,blocked,3000,448.0437533,1
no,23,10/12/17 14:15,1,5,present,482.0143294,blocked,3000,482.0143294,1
no,24,10/12/17 14:15,1,5,present,478.8323361,blocked,3000,478.8323361,1
no,25,10/12/17 14:15,1,5,present,527.550813,blocked,3000,527.550813,1
no,26,10/12/17 14:15,1,5,present,503.6774795,blocked,3000,503.6774795,1
no,27,10/12/17 14:15,1,5,present,447.4103659,blocked,3000,447.4103659,1
no,28,10/12/17 14:15,1,5,present,548.2818468,blocked,3000,548.2818468,1
no,29,10/12/17 14:15,1,5,present,406.9926519,blocked,3000,406.9926519,1
no,30,10/12/17 14:15,0,5,present,438.9607519,blocked,3000,438.9607519,1
no,31,10/12/17 14:15,1,5,present,583.925031,blocked,3000,583.925031,1
no,32,10/12/17 14:15,1,5,present,411.4564763,blocked,3000,411.4564763,1
no,33,10/12/17 14:15,1,5,present,631.4468813,blocked,3000,631.4468813,1
no,34,10/12/17 14:15,0,5,present,607.412378,blocked,3000,607.412378,1
no,35,10/12/17 14:15,1,5,present,535.3725146,blocked,3000,535.3725146,1
no,36,10/12/17 14:15,1,5,present,655.049203,blocked,3000,655.049203,1
no,37,10/12/17 14:15,1,5,present,502.9729173,blocked,3000,502.9729173,1
no,38,10/12/17 14:15,1,5,present,536.0035067,blocked,3000,536.0035067,1
no,39,10/12/17 14:15,1,5,present,503.8732103,blocked,3000,503.8732103,1
no,40,10/12/17 14:15,1,5,present,447.6560559,blocked,3000,447.6560559,1
no,41,10/12/17 14:15,1,5,present,503.5341033,blocked,3000,503.5341033,1
no,42,10/12/17 14:15,1,5,present,599.4722798,blocked,3000,599.4722798,1
no,43,10/12/17 14:15,1,5,present,479.2214023,blocked,3000,479.2214023,1
no,44,10/12/17 14:15,1,5,present,431.1712158,blocked,3000,431.1712158,1
no,45,10/12/17 14:15,1,5,present,446.8351502,blocked,3000,446.8351502,1
no,46,10/12/17 14:15,1,5,present,431.8046032,blocked,3000,431.8046032,1
no,47,10/12/17 14:15,1,5,present,575.7734615,blocked,3000,575.7734615,1
no,48,10/12/17 14:15,1,5,present,470.5500513,blocked,3000,470.5500513,1
no,49,10/12/17 14:15,1,5,present,479.4859125,blocked,3000,479.4859125,1
no,50,10/12/17 14:15,1,5,present,399.1795049,blocked,3000,399.1795049,1
no,51,10/12/17 14:15,1,5,present,541.2605197,blocked,3000,541.2605197,1
no,52,10/12/17 14:15,1,5,present,478.8805844,blocked,3000,478.8805844,1
no,53,10/12/17 14:15,1,5,present,527.0464299,blocked,3000,527.0464299,1
no,54,10/12/17 14:15,1,5,present,455.7932536,blocked,3000,455.7932536,1
no,55,10/12/17 14:15,1,5,present,494.7101371,blocked,3000,494.7101371,1
no,56,10/12/17 14:15,1,5,present,503.6394968,blocked,3000,503.6394968,1
no,57,10/12/17 14:15,1,5,present,535.3574584,blocked,3000,535.3574584,1
no,58,10/12/17 14:15,1,5,present,511.1966882,blocked,3000,511.1966882,1
no,59,10/12/17 14:15,1,5,present,437.9608826,blocked,3000,437.9608826,1
no,60,10/12/17 14:15,1,5,present,590.9056379,blocked,3000,590.9056379,1
no,61,10/12/17 14:15,1,5,present,494.8422212,blocked,3000,494.8422212,1
no,62,10/12/17 14:15,1,5,present,558.7828696,blocked,3000,558.7828696,1
no,63,10/12/17 14:15,1,5,present,439.505513,blocked,3000,439.505513,1
no,64,10/12/17 14:15,1,5,present,639.4170919,blocked,3000,639.4170919,1
no,65,10/12/17 14:15,1,5,present,455.2525987,blocked,3000,455.2525987,1
no,66,10/12/17 14:15,1,5,present,463.0123646,blocked,3000,463.0123646,1
no,67,10/12/17 14:15,1,5,present,495.091333,blocked,3000,495.091333,1
no,68,10/12/17 14:15,1,5,present,573.6389014,blocked,3000,573.6389014,1
no,69,10/12/17 14:15,1,5,present,478.6728771,blocked,3000,478.6728771,1
no,70,10/12/17 14:15,1,5,present,503.753445,blocked,3000,503.753445,1
no,71,10/12/17 14:15,1,5,present,599.4490111,blocked,3000,599.4490111,1
no,72,10/12/17 14:15,1,5,present,759.3117532,blocked,3000,759.3117532,1
no,73,10/12/17 14:15,1,5,present,583.2170469,blocked,3000,583.2170469,1
no,74,10/12/17 14:15,1,5,present,551.1616893,blocked,3000,551.1616893,1
no,75,10/12/17 14:15,1,5,present,477.852998,blocked,3000,477.852998,1
no,76,10/12/17 14:15,1,5,present,598.6729319,blocked,3000,598.6729319,1
no,77,10/12/17 14:15,1,5,present,494.748462,blocked,3000,494.748462,1
no,78,10/12/17 14:15,1,5,present,430.4348302,blocked,3000,430.4348302,1
no,79,10/12/17 14:15,1,5,present,487.4188248,blocked,3000,487.4188248,1
no,80,10/12/17 14:15,1,5,present,415.2656976,blocked,3000,415.2656976,1
no,81,10/12/17 14:15,1,5,present,630.8993828,blocked,3000,630.8993828,1
no,82,10/12/17 14:15,1,5,present,591.0459344,blocked,3000,591.0459344,1
no,83,10/12/17 14:15,1,5,present,366.6892282,blocked,3000,366.6892282,1
no,84,10/12/17 14:15,1,5,present,574.5665693,blocked,3000,574.5665693,1
no,85,10/12/17 14:15,1,5,present,573.4691769,blocked,3000,573.4691769,1
no,86,10/12/17 14:15,1,5,present,446.2602767,blocked,3000,446.2602767,1
no,87,10/12/17 14:15,1,5,present,567.2362477,blocked,3000,567.2362477,1
no,88,10/12/17 14:15,1,5,present,455.0192275,blocked,3000,455.0192275,1
no,89,10/12/17 14:15,1,5,present,583.0418474,blocked,3000,583.0418474,1
no,90,10/12/17 14:15,1,5,present,598.8163081,blocked,3000,598.8163081,1
no,91,10/12/17 14:15,1,5,present,750.7341614,blocked,3000,750.7341614,1
no,92,10/12/17 14:15,1,5,present,501.5747428,blocked,3000,501.5747428,1
no,93,10/12/17 14:15,1,5,present,527.5569724,blocked,3000,527.5569724,1
no,94,10/12/17 14:15,1,5,present,407.2414216,blocked,3000,407.2414216,1
no,95,10/12/17 14:15,1,5,present,503.2196338,blocked,3000,503.2196338,1
no,96,10/12/17 14:15,1,5,present,542.8643483,blocked,3000,542.8643483,1
no,97,10/12/17 14:15,1,5,present,590.8200913,blocked,3000,590.8200913,1
no,98,10/12/17 14:15,1,5,present,502.7272273,blocked,3000,502.7272273,1
no,99,10/12/17 14:15,1,5,present,622.5565309,blocked,3000,622.5565309,1
no,100,10/12/17 14:15,1,5,present,789.4063815,blocked,3000,789.4063815,1
no,101,10/12/17 14:15,1,5,present,525.0987037,blocked,3000,525.0987037,1
no,102,10/12/17 14:15,1,5,present,647.1210814,blocked,3000,647.1210814,1
no,103,10/12/17 14:15,1,5,present,555.0831479,blocked,3000,555.0831479,1
no,104,10/12/17 14:15,1,5,present,598.9199906,blocked,3000,598.9199906,1
no,105,10/12/17 14:15,1,5,present,533.6920362,blocked,3000,533.6920362,1
no,106,10/12/17 14:15,1,5,present,446.6746647,blocked,3000,446.6746647,1
no,107,10/12/17 14:15,1,5,present,558.2340023,blocked,3000,558.2340023,1
no,108,10/12/17 14:15,1,5,present,542.4123198,blocked,3000,542.4123198,1
no,109,10/12/17 14:15,1,5,present,517.1408118,blocked,3000,517.1408118,1
no,110,10/12/17 14:15,1,5,present,567.1900525,blocked,3000,567.1900525,1
no,111,10/12/17 14:15,1,5,present,543.0101198,blocked,3000,543.0101198,1
yes,112,10/12/17 14:15,1,9,present,951.6699049,blocked,3000,951.6699049,2p
yes,113,10/12/17 14:15,1,9,present,638.3203839,blocked,3000,638.3203839,2p
yes,114,10/12/17 14:15,1,9,present,633.3384889,blocked,3000,633.3384889,2p
yes,115,10/12/17 14:15,1,9,present,665.1628706,blocked,3000,665.1628706,2p
yes,116,10/12/17 14:15,1,9,present,1049.05861,blocked,3000,1049.05861,2p
yes,117,10/12/17 14:15,1,9,present,640.8104758,blocked,3000,640.8104758,2p
yes,118,10/12/17 14:15,1,9,present,615.8315374,blocked,3000,615.8315374,2p
yes,119,10/12/17 14:15,1,9,present,393.5785944,blocked,3000,393.5785944,2p
yes,120,10/12/17 14:15,1,9,present,609.543174,blocked,3000,609.543174,2p
yes,121,10/12/17 14:15,1,9,present,441.2133664,blocked,3000,441.2133664,2p
yes,122,10/12/17 14:15,1,9,present,737.217448,blocked,3000,737.217448,2p
yes,123,10/12/17 14:15,1,9,present,647.8975028,blocked,3000,647.8975028,2p
no,124,10/12/17 14:15,1,9,present,924.209087,blocked,3000,924.209087,2
no,125,10/12/17 14:15,1,9,present,607.1095428,blocked,3000,607.1095428,2
no,126,10/12/17 14:15,1,9,present,576.8934383,blocked,3000,576.8934383,2
no,127,10/12/17 14:15,1,9,present,504.9404903,blocked,3000,504.9404903,2
no,128,10/12/17 14:15,1,9,present,680.6776116,blocked,3000,680.6776116,2
no,129,10/12/17 14:15,1,9,present,921.4472988,blocked,3000,921.4472988,2
no,130,10/12/17 14:15,1,9,present,577.3235669,blocked,3000,577.3235669,2
no,131,10/12/17 14:15,1,9,present,432.2189912,blocked,3000,432.2189912,2
no,132,10/12/17 14:15,1,9,present,561.1333494,blocked,3000,561.1333494,2
no,133,10/12/17 14:15,1,9,present,559.9784696,blocked,3000,559.9784696,2
no,134,10/12/17 14:15,1,9,present,485.7236323,blocked,3000,485.7236323,2
no,135,10/12/17 14:15,1,9,present,424.5793329,blocked,3000,424.5793329,2
no,136,10/12/17 14:15,1,9,present,577.402612,blocked,3000,577.402612,2
no,137,10/12/17 14:15,1,9,present,457.3926338,blocked,3000,457.3926338,2
no,138,10/12/17 14:15,1,9,present,553.1152327,blocked,3000,553.1152327,2
no,139,10/12/17 14:15,1,9,present,440.9803373,blocked,3000,440.9803373,2
no,140,10/12/17 14:15,1,9,present,553.0426891,blocked,3000,553.0426891,2
no,141,10/12/17 14:15,1,9,present,506.8892431,blocked,3000,506.8892431,2
no,142,10/12/17 14:15,1,9,present,520.6400122,blocked,3000,520.6400122,2
no,143,10/12/17 14:15,1,9,present,432.4667343,blocked,3000,432.4667343,2
no,144,10/12/17 14:15,1,9,present,673.1919373,blocked,3000,673.1919373,2
no,145,10/12/17 14:15,1,9,present,625.1869194,blocked,3000,625.1869194,2
no,146,10/12/17 14:15,1,9,present,585.0563,blocked,3000,585.0563,2
no,147,10/12/17 14:15,1,9,present,856.0434604,blocked,3000,856.0434604,2
no,148,10/12/17 14:15,1,9,present,472.9111389,blocked,3000,472.9111389,2
no,149,10/12/17 14:15,1,9,present,544.7501388,blocked,3000,544.7501388,2
no,150,10/12/17 14:15,1,9,present,504.4669041,blocked,3000,504.4669041,2
no,151,10/12/17 14:15,1,9,present,576.3948724,blocked,3000,576.3948724,2
no,152,10/12/17 14:15,1,9,present,464.3903501,blocked,3000,464.3903501,2
no,153,10/12/17 14:15,1,9,present,585.2202074,blocked,3000,585.2202074,2
no,154,10/12/17 14:15,1,9,present,608.1894838,blocked,3000,608.1894838,2
no,155,10/12/17 14:15,1,9,present,648.8611003,blocked,3000,648.8611003,2
no,156,10/12/17 14:15,1,9,present,552.8377194,blocked,3000,552.8377194,2
no,157,10/12/17 14:15,1,9,present,488.6041592,blocked,3000,488.6041592,2
no,158,10/12/17 14:15,1,9,present,567.5281329,blocked,3000,567.5281329,2
no,159,10/12/17 14:15,1,9,present,456.4837862,blocked,3000,456.4837862,2
no,160,10/12/17 14:15,1,9,present,625.1479102,blocked,3000,625.1479102,2
no,161,10/12/17 14:15,1,9,present,497.1465058,blocked,3000,497.1465058,2
no,162,10/12/17 14:15,1,9,present,704.8452256,blocked,3000,704.8452256,2
no,163,10/12/17 14:15,1,9,present,536.8319405,blocked,3000,536.8319405,2
no,164,10/12/17 14:15,1,9,present,704.4650562,blocked,3000,704.4650562,2
no,165,10/12/17 14:15,1,9,present,584.6579947,blocked,3000,584.6579947,2
no,166,10/12/17 14:15,1,9,present,775.2001621,blocked,3000,775.2001621,2
no,167,10/12/17 14:15,1,9,present,504.2362703,blocked,3000,504.2362703,2
no,168,10/12/17 14:15,1,9,present,455.9780344,blocked,3000,455.9780344,2
no,169,10/12/17 14:15,1,9,present,637.8228445,blocked,3000,637.8228445,2
no,170,10/12/17 14:15,1,9,present,544.7278966,blocked,3000,544.7278966,2
no,171,10/12/17 14:15,1,9,present,568.5026803,blocked,3000,568.5026803,2
no,172,10/12/17 14:15,1,9,present,583.6523083,blocked,3000,583.6523083,2
